Month,Passenger ID,Passenger Group,Test group,Trips
August,807582,High,Loyalty,8
August,807583,Low,Control,1
August,807584,Medium,Loyalty,9
August,807585,Low,Control,1
August,807586,Medium,Loyalty,9
August,807587,Low,Control,1
August,807588,Medium,Loyalty,4
August,807589,Medium,Control,4
August,807590,Medium,Loyalty,6
August,807591,High,Control,15
August,807592,High,Loyalty,14
August,807593,Low,Control,0
August,807594,Medium,Loyalty,7
August,807595,Medium,Control,5
August,807596,Low,Loyalty,0
August,807597,Medium,Control,8
August,807598,Low,Loyalty,2
August,807599,Medium,Control,4
August,807600,Low,Loyalty,1
August,807601,Low,Control,0
August,807602,Medium,Loyalty,9
August,807603,Medium,Control,4
August,807604,Medium,Loyalty,4
August,807605,Low,Control,3
August,807606,Low,Loyalty,3
August,807607,Low,Control,3
August,807608,Low,Loyalty,2
August,807609,Medium,Control,6
August,807610,High,Loyalty,11
August,807611,High,Control,10
August,807612,High,Loyalty,8
August,807613,Low,Control,3
August,807614,High,Loyalty,8
August,807615,Medium,Control,5
August,807616,Medium,Loyalty,4
August,807617,High,Control,11
August,807618,High,Loyalty,11
August,807619,Medium,Control,8
August,807620,Low,Loyalty,3
August,807621,Medium,Control,4
August,807622,Low,Loyalty,1
August,807623,Low,Control,0
August,807624,Medium,Loyalty,7
August,807625,Medium,Control,5
August,807626,Medium,Loyalty,5
August,807627,High,Control,9
August,807628,Low,Loyalty,1
August,807629,Low,Control,1
August,807630,Medium,Loyalty,7
August,807631,Medium,Control,4
August,807632,High,Loyalty,12
August,807633,Low,Control,1
August,807634,Medium,Loyalty,5
August,807635,Low,Control,2
August,807636,Low,Loyalty,4
August,807637,High,Control,8
August,807638,Medium,Loyalty,9
August,807639,Low,Control,4
August,807640,Medium,Loyalty,7
August,807641,Medium,Control,6
August,807642,Medium,Loyalty,7
August,807643,Low,Control,1
August,807644,Medium,Loyalty,9
August,807645,Low,Control,4
August,807646,Medium,Loyalty,4
August,807647,Low,Control,0
August,807648,Low,Loyalty,1
August,807649,Low,Control,0
August,807650,Medium,Loyalty,5
August,807651,Low,Control,0
August,807652,Low,Loyalty,1
August,807653,Medium,Control,6
August,807654,Medium,Loyalty,7
August,807655,Medium,Control,5
August,807656,Medium,Loyalty,4
August,807657,Medium,Control,4
August,807658,Low,Loyalty,4
August,807659,Low,Control,1
August,807660,Medium,Loyalty,7
August,807661,Low,Control,1
August,807662,Medium,Loyalty,8
August,807663,Medium,Control,4
August,807664,Medium,Loyalty,4
August,807665,Low,Control,3
August,807666,Medium,Loyalty,5
August,807667,Low,Control,3
August,807668,Medium,Loyalty,9
August,807669,Medium,Control,4
August,807670,Medium,Loyalty,7
August,807671,Medium,Control,4
August,807672,Medium,Loyalty,7
August,807673,Low,Control,3
August,807674,Medium,Loyalty,5
August,807675,Low,Control,2
August,807676,Low,Loyalty,4
August,807677,High,Control,9
August,807678,Low,Loyalty,0
August,807679,Low,Control,2
August,807680,Medium,Loyalty,7
August,807681,Low,Control,2
August,807682,Medium,Loyalty,5
August,807683,Low,Control,2
August,807684,Medium,Loyalty,6
August,807685,Low,Control,3
August,807686,Low,Loyalty,2
August,807687,Low,Control,0
August,807688,Low,Loyalty,0
August,807689,Medium,Control,8
August,807690,Medium,Loyalty,7
August,807691,Medium,Control,5
August,807692,Low,Loyalty,0
August,807693,Medium,Control,4
August,807694,Low,Loyalty,0
August,807695,Medium,Control,5
August,807696,Low,Loyalty,1
August,807697,Medium,Control,6
August,807698,High,Loyalty,9
August,807699,Medium,Control,5
August,807700,Medium,Loyalty,8
August,807701,Medium,Control,6
August,807702,Medium,Loyalty,9
August,807703,Medium,Control,5
August,807704,Low,Loyalty,4
August,807705,Medium,Control,4
August,807706,Low,Loyalty,3
August,807707,Medium,Control,7
August,807708,Low,Loyalty,4
August,807709,Medium,Control,4
August,807710,Low,Loyalty,4
August,807711,Low,Control,1
August,807712,High,Loyalty,10
August,807713,Medium,Control,8
August,807714,Medium,Loyalty,8
August,807715,High,Control,9
August,807716,Low,Loyalty,3
August,807717,Medium,Control,7
August,807718,Medium,Loyalty,4
August,807719,Low,Control,1
August,807720,Medium,Loyalty,9
August,807721,Medium,Control,6
August,807722,Low,Loyalty,4
August,807723,Low,Control,3
August,807724,Medium,Loyalty,7
August,807725,Medium,Control,6
August,807726,Medium,Loyalty,9
August,807727,Medium,Control,5
August,807728,Low,Loyalty,0
August,807729,Medium,Control,8
August,807730,Low,Loyalty,4
August,807731,High,Control,13
August,807732,Medium,Loyalty,5
August,807733,Low,Control,4
August,807734,Medium,Loyalty,7
August,807735,Low,Control,4
August,807736,Medium,Loyalty,9
August,807737,Low,Control,0
August,807738,High,Loyalty,13
August,807739,Medium,Control,7
August,807740,Medium,Loyalty,8
August,807741,Low,Control,2
August,807742,Low,Loyalty,2
August,807743,Low,Control,1
August,807744,Medium,Loyalty,6
August,807745,Medium,Control,5
August,807746,Medium,Loyalty,6
August,807747,Medium,Control,7
August,807748,Medium,Loyalty,6
August,807749,Low,Control,2
August,807750,High,Loyalty,13
August,807751,Low,Control,0
August,807752,Medium,Loyalty,7
August,807753,Low,Control,1
August,807754,Medium,Loyalty,7
August,807755,Medium,Control,8
August,807756,Medium,Loyalty,5
August,807757,Low,Control,4
August,807758,Medium,Loyalty,6
August,807759,Low,Control,2
August,807760,Low,Loyalty,0
August,807761,Low,Control,2
August,807762,Medium,Loyalty,4
August,807763,Medium,Control,8
August,807764,Medium,Loyalty,8
August,807765,Medium,Control,6
August,807766,Low,Loyalty,4
August,807767,High,Control,13
August,807768,Medium,Loyalty,7
August,807769,Medium,Control,6
August,807770,Medium,Loyalty,8
August,807771,Medium,Control,8
August,807772,Medium,Loyalty,8
August,807773,Medium,Control,6
August,807774,Medium,Loyalty,7
August,807775,Medium,Control,4
August,807776,Low,Loyalty,0
August,807777,Medium,Control,4
August,807778,Medium,Loyalty,7
August,807779,Medium,Control,8
August,807780,Medium,Loyalty,8
August,807781,Medium,Control,6
August,807782,Low,Loyalty,4
August,807783,Medium,Control,8
August,807784,Low,Loyalty,0
August,807785,Medium,Control,5
August,807786,Low,Loyalty,3
August,807787,Low,Control,0
August,807788,Low,Loyalty,0
August,807789,Low,Control,3
August,807790,High,Loyalty,15
August,807791,Medium,Control,5
August,807792,Low,Loyalty,1
August,807793,Medium,Control,5
August,807794,High,Loyalty,10
August,807795,Medium,Control,7
August,807796,Low,Loyalty,2
August,807797,Low,Control,1
August,807798,Low,Loyalty,3
August,807799,Medium,Control,8
August,807800,Low,Loyalty,1
August,807801,Low,Control,2
August,807802,High,Loyalty,9
August,807803,High,Control,8
August,807804,Medium,Loyalty,5
August,807805,Medium,Control,8
August,807806,Low,Loyalty,4
August,807807,High,Control,14
August,807808,Medium,Loyalty,4
August,807809,Medium,Control,4
August,807810,Low,Loyalty,2
August,807811,Medium,Control,8
August,807812,Medium,Loyalty,9
August,807813,Medium,Control,7
August,807814,Medium,Loyalty,9
August,807815,Low,Control,2
August,807816,Low,Loyalty,1
August,807817,High,Control,10
August,807818,Medium,Loyalty,4
August,807819,Low,Control,0
August,807820,Medium,Loyalty,7
August,807821,High,Control,8
August,807822,High,Loyalty,8
August,807823,Medium,Control,5
August,807824,High,Loyalty,15
August,807825,High,Control,11
August,807826,Medium,Loyalty,6
August,807827,Low,Control,1
August,807828,Medium,Loyalty,6
August,807829,Low,Control,0
August,807830,Medium,Loyalty,8
August,807831,High,Control,14
August,807832,Medium,Loyalty,6
August,807833,Medium,Control,4
August,807834,Medium,Loyalty,6
August,807835,Low,Control,1
August,807836,Medium,Loyalty,8
August,807837,Low,Control,2
August,807838,Medium,Loyalty,9
August,807839,High,Control,8
August,807840,Medium,Loyalty,8
August,807841,Low,Control,1
August,807842,Low,Loyalty,3
August,807843,Low,Control,4
August,807844,Medium,Loyalty,7
August,807845,Medium,Control,8
August,807846,Medium,Loyalty,5
August,807847,High,Control,15
August,807848,Low,Loyalty,4
August,807849,Medium,Control,7
August,807850,Medium,Loyalty,6
August,807851,Low,Control,1
August,807852,High,Loyalty,15
August,807853,Medium,Control,7
August,807854,Low,Loyalty,0
August,807855,Medium,Control,7
August,807856,Medium,Loyalty,9
August,807857,Low,Control,4
August,807858,Low,Loyalty,0
August,807859,Medium,Control,8
August,807860,Medium,Loyalty,5
August,807861,Low,Control,0
August,807862,Medium,Loyalty,6
August,807863,Medium,Control,6
August,807864,Low,Loyalty,3
August,807865,Low,Control,1
August,807866,Medium,Loyalty,9
August,807867,Low,Control,4
August,807868,Medium,Loyalty,8
August,807869,Medium,Control,5
August,807870,Medium,Loyalty,7
August,807871,Low,Control,0
August,807872,Medium,Loyalty,9
August,807873,Medium,Control,4
August,807874,Medium,Loyalty,5
August,807875,Medium,Control,7
August,807876,Medium,Loyalty,5
August,807877,Medium,Control,4
August,807878,Medium,Loyalty,9
August,807879,Medium,Control,6
August,807880,High,Loyalty,8
August,807881,Medium,Control,5
August,807882,Medium,Loyalty,8
August,807883,Low,Control,0
August,807884,High,Loyalty,14
August,807885,Medium,Control,6
August,807886,Medium,Loyalty,6
August,807887,Low,Control,3
August,807888,Medium,Loyalty,7
August,807889,Low,Control,3
August,807890,Low,Loyalty,1
August,807891,Medium,Control,6
August,807892,Medium,Loyalty,4
August,807893,High,Control,12
August,807894,Low,Loyalty,3
August,807895,Low,Control,4
August,807896,High,Loyalty,15
August,807897,Medium,Control,7
August,807898,Medium,Loyalty,6
August,807899,Medium,Control,7
August,807900,Low,Loyalty,0
August,807901,Medium,Control,6
August,807902,Medium,Loyalty,6
August,807903,Medium,Control,7
August,807904,Medium,Loyalty,7
August,807905,Medium,Control,4
August,807906,Low,Loyalty,4
August,807907,High,Control,8
August,807908,Medium,Loyalty,9
August,807909,Low,Control,0
August,807910,Medium,Loyalty,9
August,807911,Medium,Control,7
August,807912,Low,Loyalty,4
August,807913,Low,Control,3
August,807914,Low,Loyalty,0
August,807915,High,Control,13
August,807916,Medium,Loyalty,9
August,807917,Medium,Control,4
August,807918,Medium,Loyalty,5
August,807919,High,Control,15
August,807920,Low,Loyalty,2
August,807921,Medium,Control,7
August,807922,Medium,Loyalty,6
August,807923,Low,Control,3
August,807924,Medium,Loyalty,6
August,807925,Low,Control,3
August,807926,High,Loyalty,10
August,807927,Medium,Control,7
August,807928,Low,Loyalty,1
August,807929,Medium,Control,4
August,807930,Medium,Loyalty,5
August,807931,Low,Control,4
August,807932,Low,Loyalty,1
August,807933,Medium,Control,8
August,807934,Low,Loyalty,3
August,807935,Medium,Control,4
August,807936,Medium,Loyalty,6
August,807937,Low,Control,4
August,807938,Medium,Loyalty,5
August,807939,Low,Control,2
August,807940,Medium,Loyalty,4
August,807941,Medium,Control,5
August,807942,Low,Loyalty,2
August,807943,Medium,Control,5
August,807944,Medium,Loyalty,7
August,807945,Low,Control,2
August,807946,Medium,Loyalty,4
August,807947,Low,Control,0
August,807948,Low,Loyalty,0
August,807949,Low,Control,3
August,807950,Medium,Loyalty,8
August,807951,Low,Control,4
August,807952,High,Loyalty,12
August,807953,Low,Control,4
August,807954,Medium,Loyalty,8
August,807955,Medium,Control,7
August,807956,Low,Loyalty,0
August,807957,Medium,Control,6
August,807958,Medium,Loyalty,9
August,807959,Medium,Control,6
August,807960,High,Loyalty,8
August,807961,High,Control,11
August,807962,Medium,Loyalty,9
August,807963,Medium,Control,6
August,807964,Low,Loyalty,2
August,807965,Medium,Control,7
August,807966,Low,Loyalty,4
August,807967,Medium,Control,4
August,807968,Medium,Loyalty,7
August,807969,Low,Control,2
August,807970,Low,Loyalty,1
August,807971,Medium,Control,5
August,807972,Low,Loyalty,2
August,807973,Medium,Control,6
August,807974,Medium,Loyalty,4
August,807975,Low,Control,2
August,807976,Low,Loyalty,3
August,807977,High,Control,8
August,807978,Low,Loyalty,1
August,807979,Low,Control,3
August,807980,Low,Loyalty,3
August,807981,Low,Control,2
August,807982,Low,Loyalty,3
August,807983,Low,Control,4
August,807984,Medium,Loyalty,7
August,807985,High,Control,11
August,807986,Medium,Loyalty,4
August,807987,High,Control,9
August,807988,Low,Loyalty,0
August,807989,Low,Control,1
August,807990,Medium,Loyalty,6
August,807991,Medium,Control,5
August,807992,High,Loyalty,14
August,807993,Medium,Control,5
August,807994,High,Loyalty,14
August,807995,Low,Control,1
August,807996,Medium,Loyalty,7
August,807997,High,Control,13
August,807998,Low,Loyalty,2
August,807999,Low,Control,3
August,808000,Medium,Loyalty,8
August,808001,Low,Control,0
August,808002,High,Loyalty,12
August,808003,Low,Control,4
August,808004,Medium,Loyalty,5
August,808005,Low,Control,3
August,808006,Medium,Loyalty,4
August,808007,Low,Control,0
August,808008,Low,Loyalty,1
August,808009,Medium,Control,4
August,808010,Medium,Loyalty,9
August,808011,Medium,Control,7
August,808012,Low,Loyalty,1
August,808013,Medium,Control,5
August,808014,Medium,Loyalty,7
August,808015,Low,Control,3
August,808016,Medium,Loyalty,9
August,808017,Medium,Control,7
August,808018,High,Loyalty,14
August,808019,High,Control,13
August,808020,Medium,Loyalty,7
August,808021,Low,Control,4
August,808022,Low,Loyalty,0
August,808023,Medium,Control,4
August,808024,Medium,Loyalty,6
August,808025,Medium,Control,4
August,808026,Low,Loyalty,3
August,808027,Medium,Control,6
August,808028,Medium,Loyalty,5
August,808029,High,Control,10
August,808030,High,Loyalty,8
August,808031,Medium,Control,8
August,808032,Medium,Loyalty,6
August,808033,Medium,Control,8
August,808034,Medium,Loyalty,9
August,808035,Medium,Control,7
August,808036,Low,Loyalty,2
August,808037,Low,Control,2
August,808038,Low,Loyalty,4
August,808039,Low,Control,1
August,808040,Low,Loyalty,0
August,808041,High,Control,13
August,808042,Medium,Loyalty,5
August,808043,Low,Control,4
August,808044,Medium,Loyalty,6
August,808045,Low,Control,3
August,808046,Medium,Loyalty,6
August,808047,High,Control,10
August,808048,Low,Loyalty,4
August,808049,Medium,Control,5
August,808050,Low,Loyalty,0
August,808051,High,Control,15
August,808052,Medium,Loyalty,9
August,808053,Low,Control,4
August,808054,Medium,Loyalty,7
August,808055,Low,Control,1
August,808056,High,Loyalty,15
August,808057,Low,Control,0
August,808058,Medium,Loyalty,9
August,808059,Medium,Control,4
August,808060,Medium,Loyalty,7
August,808061,Medium,Control,4
August,808062,Medium,Loyalty,8
August,808063,Low,Control,1
August,808064,Low,Loyalty,3
August,808065,Medium,Control,6
August,808066,Low,Loyalty,2
August,808067,Low,Control,3
August,808068,Low,Loyalty,0
August,808069,Medium,Control,7
August,808070,Medium,Loyalty,4
August,808071,High,Control,11
August,808072,Low,Loyalty,4
August,808073,Medium,Control,4
August,808074,Low,Loyalty,1
August,808075,Low,Control,1
August,808076,High,Loyalty,9
August,808077,High,Control,13
August,808078,Low,Loyalty,3
August,808079,Medium,Control,4
August,808080,Medium,Loyalty,8
August,808081,Medium,Control,8
August,808082,Medium,Loyalty,6
August,808083,Low,Control,0
August,808084,High,Loyalty,15
August,808085,High,Control,13
August,808086,Medium,Loyalty,7
August,808087,Low,Control,0
August,808088,Medium,Loyalty,5
August,808089,Medium,Control,6
August,808090,Medium,Loyalty,5
August,808091,Medium,Control,8
August,808092,Medium,Loyalty,4
August,808093,Medium,Control,8
August,808094,Low,Loyalty,0
August,808095,Low,Control,4
August,808096,Low,Loyalty,2
August,808097,High,Control,8
August,808098,Medium,Loyalty,9
August,808099,Medium,Control,5
August,808100,Medium,Loyalty,6
August,808101,Low,Control,0
August,808102,Medium,Loyalty,9
August,808103,Medium,Control,6
August,808104,Low,Loyalty,0
August,808105,Medium,Control,5
August,808106,Medium,Loyalty,8
August,808107,Low,Control,1
August,808108,Medium,Loyalty,6
August,808109,Medium,Control,6
